timestamp,link_id,tmc_id,speed_mph,flow_vehph
2026-07-06 03:30:00,SYN_I405_001,SYN_TMC_001,64.9753325844155,323.5874408400173
2026-07-06 03:35:00,SYN_I405_001,SYN_TMC_001,64.974603077145,325.95149115634456
2026-07-06 03:40:00,SYN_I405_001,SYN_TMC_001,64.97383995629109,328.37049353654794
2026-07-06 03:45:00,SYN_I405_001,SYN_TMC_001,64.97518451636427,324.0714796556765
2026-07-06 03:50:00,SYN_I405_001,SYN_TMC_001,64.9737764570296,328.5693782461103
2026-07-06 03:55:00,SYN_I405_001,SYN_TMC_001,64.9739239720985,328.10679123693245
2026-07-06 04:00:00,SYN_I405_001,SYN_TMC_001,64.9740136273031,327.8246834925648
2026-07-06 04:05:00,SYN_I405_001,SYN_TMC_001,64.97219183898375,333.41926652419835
2026-07-06 04:10:00,SYN_I405_001,SYN_TMC_001,64.97233839911286,332.9795517944206
2026-07-06 04:15:00,SYN_I405_001,SYN_TMC_001,64.97274544643365,331.7490632772527
2026-07-06 04:20:00,SYN_I405_001,SYN_TMC_001,64.97116931744533,336.43958132287656
2026-07-06 04:25:00,SYN_I405_001,SYN_TMC_001,64.9697433933329,340.5198635556775
2026-07-06 04:30:00,SYN_I405_001,SYN_TMC_001,64.96875922622506,343.2525164205551
2026-07-06 04:35:00,SYN_I405_001,SYN_TMC_001,64.9663138922453,349.7725929637209
2026-07-06 04:40:00,SYN_I405_001,SYN_TMC_001,64.96439371970881,354.64733235727437
2026-07-06 04:45:00,SYN_I405_001,SYN_TMC_001,64.96067640684163,363.5488818398667
2026-07-06 04:50:00,SYN_I405_001,SYN_TMC_001,64.95583414904144,374.24062761043
2026-07-06 04:55:00,SYN_I405_001,SYN_TMC_001,64.95231908754731,381.4615188637949
2026-07-06 05:00:00,SYN_I405_001,SYN_TMC_001,64.94427497319755,396.59163542356123
2026-07-06 05:05:00,SYN_I405_001,SYN_TMC_001,64.93551780874927,411.29584855286856
2026-07-06 05:10:00,SYN_I405_001,SYN_TMC_001,64.92178792025327,431.5741722636161
2026-07-06 05:15:00,SYN_I405_001,SYN_TMC_001,64.90660581858064,451.079892390133
2026-07-06 05:20:00,SYN_I405_001,SYN_TMC_001,64.88146899902547,478.6591638818235
2026-07-06 05:25:00,SYN_I405_001,SYN_TMC_001,64.84694350005142,510.07834628598147
2026-07-06 05:30:00,SYN_I405_001,SYN_TMC_001,64.79538468760441,548.2045506015195
2026-07-06 05:35:00,SYN_I405_001,SYN_TMC_001,64.7259490575393,589.3523334651592
2026-07-06 05:40:00,SYN_I405_001,SYN_TMC_001,64.64644021743888,627.6238318084569
2026-07-06 05:45:00,SYN_I405_001,SYN_TMC_001,64.50918423806972,680.3569051624075
2026-07-06 05:50:00,SYN_I405_001,SYN_TMC_001,64.29906205030737,742.2365058614405
2026-07-06 05:55:00,SYN_I405_001,SYN_TMC_001,64.06976963689543,794.880050535322
2026-07-06 06:00:00,SYN_I405_001,SYN_TMC_001,63.65547533833648,868.0373232344839
2026-07-06 06:05:00,SYN_I405_001,SYN_TMC_001,63.1022252674908,941.0093216089741
2026-07-06 06:10:00,SYN_I405_001,SYN_TMC_001,62.284910177294414,1020.8288998863318
2026-07-06 06:15:00,SYN_I405_001,SYN_TMC_001,61.28764227397685,1092.849556584507
2026-07-06 06:20:00,SYN_I405_001,SYN_TMC_001,60.02832119411993,1160.5857111593548
2026-07-06 06:25:00,SYN_I405_001,SYN_TMC_001,58.33758488412728,1226.8098658368792
2026-07-06 06:30:00,SYN_I405_001,SYN_TMC_001,56.23386534782393,1284.4826587509947
2026-07-06 06:35:00,SYN_I405_001,SYN_TMC_001,53.45839692681673,1333.7892621643625
2026-07-06 06:40:00,SYN_I405_001,SYN_TMC_001,50.9950100808434,1360.0836585680704
2026-07-06 06:45:00,SYN_I405_001,SYN_TMC_001,47.93312740303184,1376.204465984293
2026-07-06 06:50:00,SYN_I405_001,SYN_TMC_001,44.619951447622526,1377.715379020866
2026-07-06 06:55:00,SYN_I405_001,SYN_TMC_001,41.5712643299382,1367.304093364559
2026-07-06 07:00:00,SYN_I405_001,SYN_TMC_001,38.53986684844096,1347.4146547578907
2026-07-06 07:05:00,SYN_I405_001,SYN_TMC_001,35.91197983991852,1323.2903680492698
2026-07-06 07:10:00,SYN_I405_001,SYN_TMC_001,33.02830476632916,1290.0118080121842
2026-07-06 07:15:00,SYN_I405_001,SYN_TMC_001,30.802600908071007,1259.6721953812862
2026-07-06 07:20:00,SYN_I405_001,SYN_TMC_001,28.3888060816372,1222.2836364378022
2026-07-06 07:25:00,SYN_I405_001,SYN_TMC_001,26.756462315877975,1194.3573334686946
2026-07-06 07:30:00,SYN_I405_001,SYN_TMC_001,25.42487491449737,1169.9794142568421
2026-07-06 07:35:00,SYN_I405_001,SYN_TMC_001,24.0562523087773,1143.4001414880793
2026-07-06 07:40:00,SYN_I405_001,SYN_TMC_001,23.280049115170435,1127.6252431722344
2026-07-06 07:45:00,SYN_I405_001,SYN_TMC_001,22.24541297832386,1105.7904138505844
2026-07-06 07:50:00,SYN_I405_001,SYN_TMC_001,21.90614456991446,1098.4257060225557
2026-07-06 07:55:00,SYN_I405_001,SYN_TMC_001,21.44778743556943,1088.312279799978
2026-07-06 08:00:00,SYN_I405_001,SYN_TMC_001,21.656017971302145,1092.9302344602859
2026-07-06 08:05:00,SYN_I405_001,SYN_TMC_001,21.380397484220655,1086.8093539911024
2026-07-06 08:10:00,SYN_I405_001,SYN_TMC_001,22.003530731791322,1100.550206670227
2026-07-06 08:15:00,SYN_I405_001,SYN_TMC_001,22.498560002394797,1111.2192431479282
2026-07-06 08:20:00,SYN_I405_001,SYN_TMC_001,22.776000124771187,1117.1044260237343
2026-07-06 08:25:00,SYN_I405_001,SYN_TMC_001,23.725432793723186,1136.7396014165784
2026-07-06 08:30:00,SYN_I405_001,SYN_TMC_001,24.54740635570434,1153.1184117578728
2026-07-06 08:35:00,SYN_I405_001,SYN_TMC_001,25.36762301063235,1168.8987307084744
2026-07-06 08:40:00,SYN_I405_001,SYN_TMC_001,27.54452612146005,1208.1070405095998
2026-07-06 08:45:00,SYN_I405_001,SYN_TMC_001,29.25312747145968,1236.20604193215
2026-07-06 08:50:00,SYN_I405_001,SYN_TMC_001,31.056215940115383,1263.3304268272668
2026-07-06 08:55:00,SYN_I405_001,SYN_TMC_001,33.222149640690645,1292.464452741723
2026-07-06 09:00:00,SYN_I405_001,SYN_TMC_001,35.84415584334539,1322.5878293015712
2026-07-06 09:05:00,SYN_I405_001,SYN_TMC_001,38.49125006318154,1347.0244628296055
2026-07-06 09:10:00,SYN_I405_001,SYN_TMC_001,41.03352597410022,1364.4339289614593
2026-07-06 09:15:00,SYN_I405_001,SYN_TMC_001,43.903613807145945,1376.2076862566278
2026-07-06 09:20:00,SYN_I405_001,SYN_TMC_001,47.050505343828874,1378.065665104945
2026-07-06 09:25:00,SYN_I405_001,SYN_TMC_001,49.50587686157299,1369.9298485539728
2026-07-06 09:30:00,SYN_I405_001,SYN_TMC_001,51.95684612273601,1351.4335978954362
2026-07-06 09:35:00,SYN_I405_001,SYN_TMC_001,54.353785129704114,1320.517032494761
2026-07-06 09:40:00,SYN_I405_001,SYN_TMC_001,56.06725339630775,1288.1867315845518
2026-07-06 09:45:00,SYN_I405_001,SYN_TMC_001,57.83295121758336,1242.7184436835846
2026-07-06 09:50:00,SYN_I405_001,SYN_TMC_001,58.965791746554416,1204.7636626274486
2026-07-06 09:55:00,SYN_I405_001,SYN_TMC_001,60.12885351039275,1155.8723639563702
2026-07-06 10:00:00,SYN_I405_001,SYN_TMC_001,60.99571225237095,1110.4299561359405
2026-07-06 10:05:00,SYN_I405_001,SYN_TMC_001,61.70985906949825,1064.8900257073758
2026-07-06 10:10:00,SYN_I405_001,SYN_TMC_001,62.200941193029074,1027.7685399396391
2026-07-06 10:15:00,SYN_I405_001,SYN_TMC_001,62.68551644947791,984.8130452915825
2026-07-06 10:20:00,SYN_I405_001,SYN_TMC_001,62.94727322549696,958.186970788869
2026-07-06 10:25:00,SYN_I405_001,SYN_TMC_001,63.12162513907835,938.7750032048804
2026-07-06 10:30:00,SYN_I405_001,SYN_TMC_001,63.37664883112798,907.4245369665573
2026-07-06 10:35:00,SYN_I405_001,SYN_TMC_001,63.41041819069369,902.9679787340328
2026-07-06 10:40:00,SYN_I405_001,SYN_TMC_001,63.5762080529224,879.8737308413205
2026-07-06 10:45:00,SYN_I405_001,SYN_TMC_001,63.5678161828603,881.0948402306424
2026-07-06 10:50:00,SYN_I405_001,SYN_TMC_001,63.648459671531306,869.1077120057262
2026-07-06 10:55:00,SYN_I405_001,SYN_TMC_001,63.623242736431195,872.917826478066
2026-07-06 11:00:00,SYN_I405_001,SYN_TMC_001,63.64168619252678,870.1368343818123
2026-07-06 11:05:00,SYN_I405_001,SYN_TMC_001,63.672938714285785,865.3528967478795
2026-07-06 11:10:00,SYN_I405_001,SYN_TMC_001,63.574653215571956,880.1004238528637
2026-07-06 11:15:00,SYN_I405_001,SYN_TMC_001,63.53464310407744,885.8648181854591
2026-07-06 11:20:00,SYN_I405_001,SYN_TMC_001,63.534705202450915,885.8559727298779
2026-07-06 11:25:00,SYN_I405_001,SYN_TMC_001,63.49216842379481,891.8436153223403
2026-07-06 11:30:00,SYN_I405_001,SYN_TMC_001,63.43488685785776,899.6892388614307
2026-07-06 11:35:00,SYN_I405_001,SYN_TMC_001,63.40202987859438,904.08231086704
2026-07-06 11:40:00,SYN_I405_001,SYN_TMC_001,63.27406395165176,920.5025750014082
2026-07-06 11:45:00,SYN_I405_001,SYN_TMC_001,63.264297133188094,921.7133759038206
2026-07-06 11:50:00,SYN_I405_001,SYN_TMC_001,63.182415766260064,931.6442716739352
2026-07-06 11:55:00,SYN_I405_001,SYN_TMC_001,63.142797156859245,936.3140665681378
2026-07-06 12:00:00,SYN_I405_001,SYN_TMC_001,63.07089549543869,944.5768633548253
2026-07-06 12:05:00,SYN_I405_001,SYN_TMC_001,63.02969409185594,949.193916787883
2026-07-06 12:10:00,SYN_I405_001,SYN_TMC_001,62.863828447052335,966.9802982667511
2026-07-06 12:15:00,SYN_I405_001,SYN_TMC_001,62.85370932650666,968.026349320443
2026-07-06 12:20:00,SYN_I405_001,SYN_TMC_001,62.73924402644933,979.5698341906696
2026-07-06 12:25:00,SYN_I405_001,SYN_TMC_001,62.71141116155197,982.2994736169115
2026-07-06 12:30:00,SYN_I405_001,SYN_TMC_001,62.6727168869978,986.046385199192
2026-07-06 12:35:00,SYN_I405_001,SYN_TMC_001,62.58364582538834,994.4674763527687
2026-07-06 12:40:00,SYN_I405_001,SYN_TMC_001,62.51733332199422,1000.5605751798294
2026-07-06 12:45:00,SYN_I405_001,SYN_TMC_001,62.40639482809125,1010.4377765446735
2026-07-06 12:50:00,SYN_I405_001,SYN_TMC_001,62.3329252646679,1016.7729516050687
2026-07-06 12:55:00,SYN_I405_001,SYN_TMC_001,62.22569909144428,1025.7422621637393
2026-07-06 13:00:00,SYN_I405_001,SYN_TMC_001,62.165926513692185,1030.6066176961795
2026-07-06 13:05:00,SYN_I405_001,SYN_TMC_001,62.0007093107744,1043.5800308803339
2026-07-06 13:10:00,SYN_I405_001,SYN_TMC_001,61.69696461759685,1065.7933662956955
2026-07-06 13:15:00,SYN_I405_001,SYN_TMC_001,61.65142198696764,1068.9574702205446
2026-07-06 13:20:00,SYN_I405_001,SYN_TMC_001,61.458566139261386,1081.9179189619304
2026-07-06 13:25:00,SYN_I405_001,SYN_TMC_001,61.10366453160322,1104.0808960760648
2026-07-06 13:30:00,SYN_I405_001,SYN_TMC_001,60.70887742562197,1126.5009777020114
2026-07-06 13:35:00,SYN_I405_001,SYN_TMC_001,60.5633353784337,1134.242740065236
2026-07-06 13:40:00,SYN_I405_001,SYN_TMC_001,60.021505199969894,1160.9015503093965
2026-07-06 13:45:00,SYN_I405_001,SYN_TMC_001,59.536571267393484,1182.234724802736
2026-07-06 13:50:00,SYN_I405_001,SYN_TMC_001,59.03302194665759,1202.2414686875131
2026-07-06 13:55:00,SYN_I405_001,SYN_TMC_001,58.01628495172531,1237.1104971946324
2026-07-06 14:00:00,SYN_I405_001,SYN_TMC_001,57.22440462054949,1260.041334540933
2026-07-06 14:05:00,SYN_I405_001,SYN_TMC_001,56.175999945188394,1285.781548469802
2026-07-06 14:10:00,SYN_I405_001,SYN_TMC_001,55.09648613811502,1307.7150121291656
2026-07-06 14:15:00,SYN_I405_001,SYN_TMC_001,53.50713315135144,1333.1232811567504
2026-07-06 14:20:00,SYN_I405_001,SYN_TMC_001,52.095831570398985,1350.021256452128
2026-07-06 14:25:00,SYN_I405_001,SYN_TMC_001,50.234427772665434,1365.6207826517204
2026-07-06 14:30:00,SYN_I405_001,SYN_TMC_001,48.4638084009462,1374.526880113513
2026-07-06 14:35:00,SYN_I405_001,SYN_TMC_001,46.34612487541009,1378.7610671945026
2026-07-06 14:40:00,SYN_I405_001,SYN_TMC_001,43.44541476890201,1374.9311290322905
2026-07-06 14:45:00,SYN_I405_001,SYN_TMC_001,41.47830212255288,1366.8290049672667
2026-07-06 14:50:00,SYN_I405_001,SYN_TMC_001,38.80502760372543,1349.5044979739637
2026-07-06 14:55:00,SYN_I405_001,SYN_TMC_001,36.39322688640057,1328.1618190013435
2026-07-06 15:00:00,SYN_I405_001,SYN_TMC_001,34.028949100711,1302.3420143377193
2026-07-06 15:05:00,SYN_I405_001,SYN_TMC_001,31.646753178110643,1271.6487864501328
2026-07-06 15:10:00,SYN_I405_001,SYN_TMC_001,29.084473665509282,1233.5362251832803
2026-07-06 15:15:00,SYN_I405_001,SYN_TMC_001,27.133898077938778,1201.0051253600434
2026-07-06 15:20:00,SYN_I405_001,SYN_TMC_001,25.079343416979498,1163.4160686278801
2026-07-06 15:25:00,SYN_I405_001,SYN_TMC_001,23.178354572279147,1125.5202999887638
2026-07-06 15:30:00,SYN_I405_001,SYN_TMC_001,21.2534442119895,1083.9668293265713
2026-07-06 15:35:00,SYN_I405_001,SYN_TMC_001,19.805373434275552,1050.486113441424
2026-07-06 15:40:00,SYN_I405_001,SYN_TMC_001,18.464802875478874,1017.688401700025
2026-07-06 15:45:00,SYN_I405_001,SYN_TMC_001,17.366301851725087,989.4432595399635
2026-07-06 15:50:00,SYN_I405_001,SYN_TMC_001,16.36721979411585,962.616619982735
2026-07-06 15:55:00,SYN_I405_001,SYN_TMC_001,15.0258772635792,924.7728669076683
2026-07-06 16:00:00,SYN_I405_001,SYN_TMC_001,14.151230292674443,898.8824139983318
2026-07-06 16:05:00,SYN_I405_001,SYN_TMC_001,13.526432410669013,879.7573874596721
2026-07-06 16:10:00,SYN_I405_001,SYN_TMC_001,12.765261448980079,855.701665385144
2026-07-06 16:15:00,SYN_I405_001,SYN_TMC_001,12.152729493714853,835.7023711507868
2026-07-06 16:20:00,SYN_I405_001,SYN_TMC_001,11.645221959421145,818.6716304850507
2026-07-06 16:25:00,SYN_I405_001,SYN_TMC_001,11.20874186832669,803.6719525430236
2026-07-06 16:30:00,SYN_I405_001,SYN_TMC_001,10.99788585184971,796.304054476363
2026-07-06 16:35:00,SYN_I405_001,SYN_TMC_001,10.499413692791693,778.5561990835566
2026-07-06 16:40:00,SYN_I405_001,SYN_TMC_001,10.549759477984788,780.3703426626507
2026-07-06 16:45:00,SYN_I405_001,SYN_TMC_001,10.162389160669763,766.282559286797
2026-07-06 16:50:00,SYN_I405_001,SYN_TMC_001,10.081785104712944,763.3131130182641
2026-07-06 16:55:00,SYN_I405_001,SYN_TMC_001,9.98271237209794,759.644878654533
2026-07-06 17:00:00,SYN_I405_001,SYN_TMC_001,9.878062677233366,755.7478346653139
2026-07-06 17:05:00,SYN_I405_001,SYN_TMC_001,9.96198653784122,758.874901096187
2026-07-06 17:10:00,SYN_I405_001,SYN_TMC_001,10.32412485510758,772.2009617148371
2026-07-06 17:15:00,SYN_I405_001,SYN_TMC_001,10.541487579437687,780.0726153049382
2026-07-06 17:20:00,SYN_I405_001,SYN_TMC_001,10.504588537159412,778.742896128428
2026-07-06 17:25:00,SYN_I405_001,SYN_TMC_001,10.979275020545229,795.6498313481259
2026-07-06 17:30:00,SYN_I405_001,SYN_TMC_001,11.223430122061597,804.1821974260704
2026-07-06 17:35:00,SYN_I405_001,SYN_TMC_001,11.55225611655517,815.504763467143
2026-07-06 17:40:00,SYN_I405_001,SYN_TMC_001,12.34576241543413,842.0689924762644
2026-07-06 17:45:00,SYN_I405_001,SYN_TMC_001,13.005646393424716,863.3915254097922
2026-07-06 17:50:00,SYN_I405_001,SYN_TMC_001,13.399870597097118,875.8164359061872
2026-07-06 17:55:00,SYN_I405_001,SYN_TMC_001,14.22512668175601,901.1088889136072
2026-07-06 18:00:00,SYN_I405_001,SYN_TMC_001,15.18471030116468,929.3687521926029
2026-07-06 18:05:00,SYN_I405_001,SYN_TMC_001,16.195883461208,957.9022492761894
2026-07-06 18:10:00,SYN_I405_001,SYN_TMC_001,17.54287475686786,994.0698236924721
2026-07-06 18:15:00,SYN_I405_001,SYN_TMC_001,19.03245373422018,1031.794569592076
2026-07-06 18:20:00,SYN_I405_001,SYN_TMC_001,20.348468914105517,1063.2738810493051
2026-07-06 18:25:00,SYN_I405_001,SYN_TMC_001,22.255005257030902,1105.997154393742
2026-07-06 18:30:00,SYN_I405_001,SYN_TMC_001,24.367068500343397,1149.5736851723927
2026-07-06 18:35:00,SYN_I405_001,SYN_TMC_001,26.09443497346931,1182.4181753533417
2026-07-06 18:40:00,SYN_I405_001,SYN_TMC_001,28.628509086657182,1226.2045500948327
2026-07-06 18:45:00,SYN_I405_001,SYN_TMC_001,31.147342672628426,1264.6322938905516
2026-07-06 18:50:00,SYN_I405_001,SYN_TMC_001,34.32237181431892,1305.8013580186969
2026-07-06 18:55:00,SYN_I405_001,SYN_TMC_001,37.239375651090526,1336.2394974468934
2026-07-06 19:00:00,SYN_I405_001,SYN_TMC_001,40.43011152606602,1360.8670133723685
2026-07-06 19:05:00,SYN_I405_001,SYN_TMC_001,43.53900883949674,1375.211294608431
2026-07-06 19:10:00,SYN_I405_001,SYN_TMC_001,46.37523474801271,1378.7457134356616
2026-07-06 19:15:00,SYN_I405_001,SYN_TMC_001,49.538098833179816,1369.7589226654895
2026-07-06 19:20:00,SYN_I405_001,SYN_TMC_001,52.04187693659753,1350.5745910060177
2026-07-06 19:25:00,SYN_I405_001,SYN_TMC_001,54.50149130288299,1318.1070472807105
2026-07-06 19:30:00,SYN_I405_001,SYN_TMC_001,56.40361070910947,1280.5944858071025
2026-07-06 19:35:00,SYN_I405_001,SYN_TMC_001,58.62514470883606,1217.0474325372138
2026-07-06 19:40:00,SYN_I405_001,SYN_TMC_001,59.85920363726443,1168.2867802748408
2026-07-06 19:45:00,SYN_I405_001,SYN_TMC_001,61.12260015870258,1102.949278958733
2026-07-06 19:50:00,SYN_I405_001,SYN_TMC_001,62.04219971535807,1040.3849502009596
2026-07-06 19:55:00,SYN_I405_001,SYN_TMC_001,62.818218526151085,971.6616568900056
2026-07-06 20:00:00,SYN_I405_001,SYN_TMC_001,63.31872558421571,914.8913001498636
2026-07-06 20:05:00,SYN_I405_001,SYN_TMC_001,63.69881811904554,861.3210940422358
2026-07-06 20:10:00,SYN_I405_001,SYN_TMC_001,64.02987284358673,802.9570344536455
2026-07-06 20:15:00,SYN_I405_001,SYN_TMC_001,64.25977740149239,752.1375982561309
2026-07-06 20:20:00,SYN_I405_001,SYN_TMC_001,64.43791078837678,703.3292293220461
2026-07-06 20:25:00,SYN_I405_001,SYN_TMC_001,64.5543007445049,664.4423125872734
2026-07-06 20:30:00,SYN_I405_001,SYN_TMC_001,64.66140524742235,620.9641972144458
2026-07-06 20:35:00,SYN_I405_001,SYN_TMC_001,64.74534472947694,578.7441868889129
2026-07-06 20:40:00,SYN_I405_001,SYN_TMC_001,64.79143665253214,550.8090493360469
2026-07-06 20:45:00,SYN_I405_001,SYN_TMC_001,64.83643084411305,518.5675057267482
2026-07-06 20:50:00,SYN_I405_001,SYN_TMC_001,64.8700481876642,489.7407032928094
2026-07-06 20:55:00,SYN_I405_001,SYN_TMC_001,64.88651995853643,473.49935047677405
2026-07-06 21:00:00,SYN_I405_001,SYN_TMC_001,64.90124968440173,457.3890251768241
2026-07-06 21:05:00,SYN_I405_001,SYN_TMC_001,64.91812840478681,436.52085984764693
2026-07-06 21:10:00,SYN_I405_001,SYN_TMC_001,64.93107231048852,418.19056300866583
2026-07-06 21:15:00,SYN_I405_001,SYN_TMC_001,64.93942195965805,404.93890265935613
2026-07-06 21:20:00,SYN_I405_001,SYN_TMC_001,64.94402326835394,397.0377591978433
2026-07-06 21:25:00,SYN_I405_001,SYN_TMC_001,64.9506948422342,384.66342586820485
2026-07-06 21:30:00,SYN_I405_001,SYN_TMC_001,64.95528161140471,375.40366632202466
2026-07-06 21:35:00,SYN_I405_001,SYN_TMC_001,64.95897569870934,367.41146730789677
2026-07-06 21:40:00,SYN_I405_001,SYN_TMC_001,64.96182442145891,360.8699488913892
2026-07-06 21:45:00,SYN_I405_001,SYN_TMC_001,64.96365069308493,356.480661567061
2026-07-06 21:50:00,SYN_I405_001,SYN_TMC_001,64.96579370831624,351.1133913377234
2026-07-06 21:55:00,SYN_I405_001,SYN_TMC_001,64.96761610575554,346.3464788766241
2026-07-06 22:00:00,SYN_I405_001,SYN_TMC_001,64.96969605689542,340.65281613772385
2026-07-06 22:05:00,SYN_I405_001,SYN_TMC_001,64.96981788844259,340.3103142369814
2026-07-06 22:10:00,SYN_I405_001,SYN_TMC_001,64.97139663031616,335.77518897560935
2026-07-06 22:15:00,SYN_I405_001,SYN_TMC_001,64.97110055152466,336.63979539180616
2026-07-06 22:20:00,SYN_I405_001,SYN_TMC_001,64.97301375964317,330.9303922119265
2026-07-06 22:25:00,SYN_I405_001,SYN_TMC_001,64.97287936819768,331.3412049278033
2026-07-06 22:30:00,SYN_I405_001,SYN_TMC_001,64.97320874362447,330.3316164960294
2026-07-06 22:35:00,SYN_I405_001,SYN_TMC_001,64.97422670671526,327.15126501089225
2026-07-06 22:40:00,SYN_I405_001,SYN_TMC_001,64.97288797598964,331.31493821156243
2026-07-06 22:45:00,SYN_I405_001,SYN_TMC_001,64.9732540968495,330.1918723278833
2026-07-06 22:50:00,SYN_I405_001,SYN_TMC_001,64.97443789769339,326.47967496526405
2026-07-06 22:55:00,SYN_I405_001,SYN_TMC_001,64.97394714531428,328.033944654792
2026-07-06 23:00:00,SYN_I405_001,SYN_TMC_001,64.97426942165593,327.0157653627952
2026-07-06 23:05:00,SYN_I405_001,SYN_TMC_001,64.97586211758875,321.838317001848
2026-07-06 23:10:00,SYN_I405_001,SYN_TMC_001,64.9745088230189,326.2531966104316
2026-07-06 23:15:00,SYN_I405_001,SYN_TMC_001,64.97472913757785,325.54665677864404
2026-07-06 23:20:00,SYN_I405_001,SYN_TMC_001,64.97470596192579,325.62119742135565
2026-07-06 23:25:00,SYN_I405_001,SYN_TMC_001,64.97532623055042,323.60825656875863
2026-07-06 23:30:00,SYN_I405_001,SYN_TMC_001,64.97495504141499,324.81737103250674
2026-07-06 23:35:00,SYN_I405_001,SYN_TMC_001,64.97493459546342,324.88357963965547
2026-07-06 23:40:00,SYN_I405_001,SYN_TMC_001,64.97426294448515,327.03632300386454
2026-07-06 23:45:00,SYN_I405_001,SYN_TMC_001,64.97471273608065,325.5994147837584
2026-07-06 23:50:00,SYN_I405_001,SYN_TMC_001,64.97489637940953,325.00722314428367
2026-07-06 23:55:00,SYN_I405_001,SYN_TMC_001,64.9741276115325,327.46496470957857
2026-07-07 00:00:00,SYN_I405_001,SYN_TMC_001,64.97521434615533,323.9741400431758
