link_id,tmc_id,time_of_day,speed_mph,flow_vehph,period,flow_speed_only_vehph,flow_ref_vehph,flow_ref_source,flow_observed_vehph,volume_anchor_factor,lambda_ref_vehph,lambda_ref_source,mu_ref_vehph,queue_start_veh,queue_end_veh,realized_departure_vehph,cumulative_arrivals_veh,cumulative_departures_veh,waiting_time_min,travel_time_min,net_flow_ref_vehph,dt_minutes,initial_queue_veh
SYN_I405_001,SYN_TMC_001,00:50,64.97494467875693,324.8468787993393,NT1,324.8495101989756,324.8457026748587,speed_to_volume:s3+period_volume_anchor,324.8468787993393,0.9999882791138748,324.8457026748587,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.8457026748587,297.881101229527,297.881101229527,0.0,0.9230769230769231,-473.4864048298411,5,0.0
SYN_I405_001,SYN_TMC_001,00:55,64.9750444870636,324.522466749797,NT1,324.5258801510823,324.52207642019636,speed_to_volume:s3+period_volume_anchor,324.522466749797,0.9999882791138748,324.52207642019636,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.52207642019636,324.92460759787673,324.92460759787673,0.0,0.9230769230769231,-473.81003108450346,5,0.0
SYN_I405_001,SYN_TMC_001,01:00,64.97480864716394,325.2769745559525,NT1,325.28903933046513,325.28522665467733,speed_to_volume:s3+period_volume_anchor,325.2769745559525,0.9999882791138748,325.28522665467733,speed_to_volume_proxy,798.3321075046998,0.0,0.0,325.28522665467733,352.03170981909983,352.03170981909983,0.0,0.9230769230769231,-473.0468808500225,5,0.0
SYN_I405_001,SYN_TMC_001,01:05,64.97484175109739,325.16842010025056,NT1,325.1822422605438,325.1784308365123,speed_to_volume:s3+period_volume_anchor,325.16842010025056,0.9999882791138748,325.1784308365123,speed_to_volume_proxy,798.3321075046998,0.0,0.0,325.1784308365123,379.1299123888092,379.1299123888092,0.0,0.9230769230769231,-473.15367666818753,5,0.0
SYN_I405_001,SYN_TMC_001,01:10,64.97471383229833,325.5937111634976,NT1,325.5943407371094,325.5905244829186,speed_to_volume:s3+period_volume_anchor,325.5937111634976,0.9999882791138748,325.5905244829186,speed_to_volume_proxy,798.3321075046998,0.0,0.0,325.5905244829186,406.2624560957191,406.2624560957191,0.0,0.9230769230769231,-472.7415830217812,5,0.0
SYN_I405_001,SYN_TMC_001,01:15,64.9749719924929,324.75890038078944,NT1,324.7610413404701,324.75723485328666,speed_to_volume:s3+period_volume_anchor,324.75890038078944,0.9999882791138748,324.75723485328666,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.75723485328666,433.3255590001596,433.3255590001596,0.0,0.9230769230769231,-473.57487265141316,5,0.0
SYN_I405_001,SYN_TMC_001,01:20,64.97522508817066,323.9351823519061,NT1,323.9377987307464,323.93400189269585,speed_to_volume:s3+period_volume_anchor,323.9351823519061,0.9999882791138748,323.93400189269585,speed_to_volume_proxy,798.3321075046998,0.0,0.0,323.93400189269585,460.32005915788426,460.32005915788426,0.0,0.9230769230769231,-474.398105612004,5,0.0
SYN_I405_001,SYN_TMC_001,01:25,64.97460256774424,325.942252149029,NT1,325.9515151539855,325.947694713394,speed_to_volume:s3+period_volume_anchor,325.942252149029,0.9999882791138748,325.947694713394,speed_to_volume_proxy,798.3321075046998,0.0,0.0,325.947694713394,487.4823670506671,487.4823670506671,0.0,0.9230769230769231,-472.3844127913058,5,0.0
SYN_I405_001,SYN_TMC_001,01:30,64.97510441556429,324.3214929248714,NT1,324.3310936655163,324.3272922177006,speed_to_volume:s3+period_volume_anchor,324.3214929248714,0.9999882791138748,324.3272922177006,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.3272922177006,514.5096414021422,514.5096414021422,0.0,0.9230769230769231,-474.00481528699925,5,0.0
SYN_I405_001,SYN_TMC_001,01:35,64.97491072822625,324.95335444981373,NT1,324.9593746378162,324.95556582599073,speed_to_volume:s3+period_volume_anchor,324.95335444981373,0.9999882791138748,324.95556582599073,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.95556582599073,541.5892718876414,541.5892718876414,0.0,0.9230769230769231,-473.3765416787091,5,0.0
SYN_I405_001,SYN_TMC_001,01:40,64.97512681964467,324.2509984009926,NT1,324.25818291558613,324.254382322349,speed_to_volume:s3+period_volume_anchor,324.2509984009926,0.9999882791138748,324.254382322349,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.254382322349,568.6104704145039,568.6104704145039,0.0,0.9230769230769231,-474.07772518235083,5,0.0
SYN_I405_001,SYN_TMC_001,01:45,64.97505187456626,324.49903528931907,NT1,324.5018874399067,324.4980839902366,speed_to_volume:s3+period_volume_anchor,324.49903528931907,0.9999882791138748,324.4980839902366,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.4980839902366,595.6519774136902,595.6519774136902,0.0,0.9230769230769231,-473.83402351446324,5,0.0
SYN_I405_001,SYN_TMC_001,01:50,64.97525657559943,323.8284817376999,NT1,323.83493859975675,323.83114296731804,speed_to_volume:s3+period_volume_anchor,323.8284817376999,0.9999882791138748,323.83114296731804,speed_to_volume_proxy,798.3321075046998,0.0,0.0,323.83114296731804,622.6379059943001,622.6379059943001,0.0,0.9230769230769231,-474.5009645373818,5,0.0
SYN_I405_001,SYN_TMC_001,01:55,64.97500483683407,324.64824620199937,NT1,324.65456284258283,324.6507576034217,speed_to_volume:s3+period_volume_anchor,324.64824620199937,0.9999882791138748,324.6507576034217,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.6507576034217,649.6921357945853,649.6921357945853,0.0,0.9230769230769231,-473.6813499012781,5,0.0
SYN_I405_001,SYN_TMC_001,02:00,64.97498630056516,324.7026469592407,NT1,324.7146687232527,324.7108627795974,speed_to_volume:s3+period_volume_anchor,324.7026469592407,0.9999882791138748,324.7108627795974,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.7108627795974,676.7513743595517,676.7513743595517,0.0,0.9230769230769231,-473.62124472510243,5,0.0
SYN_I405_001,SYN_TMC_001,02:05,64.97512320709474,324.26031845387735,NT1,324.26994275696063,324.26614202588775,speed_to_volume:s3+period_volume_anchor,324.26031845387735,0.9999882791138748,324.26614202588775,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.26614202588775,703.773552861709,703.773552861709,0.0,0.9230769230769231,-474.0659654788121,5,0.0
SYN_I405_001,SYN_TMC_001,02:10,64.97525839121153,323.8195798050281,NT1,323.8290045341779,323.8252089712917,speed_to_volume:s3+period_volume_anchor,323.8195798050281,0.9999882791138748,323.8252089712917,speed_to_volume_proxy,798.3321075046998,0.0,0.0,323.8252089712917,730.75898694265,730.75898694265,0.0,0.9230769230769231,-474.5068985334081,5,0.0
SYN_I405_001,SYN_TMC_001,02:15,64.97503910202065,324.5410089209483,NT1,324.5433660262011,324.5395620903652,speed_to_volume:s3+period_volume_anchor,324.5410089209483,0.9999882791138748,324.5395620903652,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.5395620903652,757.8039504501804,757.8039504501804,0.0,0.9230769230769231,-473.7925454143346,5,0.0
SYN_I405_001,SYN_TMC_001,02:20,64.97530535865192,323.66983275235214,NT1,323.67538446343696,323.6715907011141,speed_to_volume:s3+period_volume_anchor,323.66983275235214,0.9999882791138748,323.6715907011141,speed_to_volume_proxy,798.3321075046998,0.0,0.0,323.6715907011141,784.7765830086066,784.7765830086066,0.0,0.9230769230769231,-474.6605168035857,5,0.0
SYN_I405_001,SYN_TMC_001,02:25,64.97497512970074,324.7484055105262,NT1,324.7508753204326,324.74706895240394,speed_to_volume:s3+period_volume_anchor,324.7484055105262,0.9999882791138748,324.74706895240394,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.74706895240394,811.8388387546403,811.8388387546403,0.0,0.9230769230769231,-473.5850385522959,5,0.0
SYN_I405_001,SYN_TMC_001,02:30,64.9753320563087,323.5863589281057,NT1,323.5879645141528,323.58417177646925,speed_to_volume:s3+period_volume_anchor,323.5863589281057,0.9999882791138748,323.58417177646925,speed_to_volume_proxy,798.3321075046998,0.0,0.0,323.58417177646925,838.8041864026794,838.8041864026794,0.0,0.9230769230769231,-474.7479357282306,5,0.0
SYN_I405_001,SYN_TMC_001,02:35,64.9750006622156,324.66530468346434,NT1,324.66810241994784,324.66429702209086,speed_to_volume:s3+period_volume_anchor,324.66530468346434,0.9999882791138748,324.66429702209086,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.66429702209086,865.8595444878537,865.8595444878537,0.0,0.9230769230769231,-473.66781048260896,5,0.0
SYN_I405_001,SYN_TMC_001,02:40,64.97526675831348,323.79131417630487,NT1,323.8016536440452,323.79785840173565,speed_to_volume:s3+period_volume_anchor,323.79131417630487,0.9999882791138748,323.79785840173565,speed_to_volume_proxy,798.3321075046998,0.0,0.0,323.79785840173565,892.842699354665,892.842699354665,0.0,0.9230769230769231,-474.53424910296417,5,0.0
SYN_I405_001,SYN_TMC_001,02:45,64.97527370716462,323.77210405456174,NT1,323.77893353556897,323.77513855955925,speed_to_volume:s3+period_volume_anchor,323.77210405456174,0.9999882791138748,323.77513855955925,speed_to_volume_proxy,798.3321075046998,0.0,0.0,323.77513855955925,919.823960901295,919.823960901295,0.0,0.9230769230769231,-474.55696894514057,5,0.0
SYN_I405_001,SYN_TMC_001,02:50,64.97456509603646,326.068717456566,NT1,326.0715398894165,326.0677180420288,speed_to_volume:s3+period_volume_anchor,326.068717456566,0.9999882791138748,326.0677180420288,speed_to_volume_proxy,798.3321075046998,0.0,0.0,326.0677180420288,946.9962707381308,946.9962707381308,0.0,0.9230769230769231,-472.26438946267103,5,0.0
SYN_I405_001,SYN_TMC_001,02:55,64.97517870966809,324.08713909591387,NT1,324.08912493709244,324.08532632536463,speed_to_volume:s3+period_volume_anchor,324.08713909591387,0.9999882791138748,324.08532632536463,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.08532632536463,974.0033812652445,974.0033812652445,0.0,0.9230769230769231,-474.2467811793352,5,0.0
SYN_I405_001,SYN_TMC_001,03:00,64.9749686701255,324.76777183597096,NT1,324.7718063205514,324.7679997071928,speed_to_volume:s3+period_volume_anchor,324.76777183597096,0.9999882791138748,324.7679997071928,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.7679997071928,1001.0673812408438,1001.0673812408438,0.0,0.9230769230769231,-473.564107797507,5,0.0
SYN_I405_001,SYN_TMC_001,03:05,64.97452673332005,326.18709985475925,NT1,326.19428108733393,326.19045780131063,speed_to_volume:s3+period_volume_anchor,326.18709985475925,0.9999882791138748,326.19045780131063,speed_to_volume_proxy,798.3321075046998,0.0,0.0,326.19045780131063,1028.249919390953,1028.249919390953,0.0,0.9230769230769231,-472.1416497033892,5,0.0
SYN_I405_001,SYN_TMC_001,03:10,64.97458689160052,325.99409934365616,NT1,326.0017432084526,325.9979221791438,speed_to_volume:s3+period_volume_anchor,325.99409934365616,0.9999882791138748,325.9979221791438,speed_to_volume_proxy,798.3321075046998,0.0,0.0,325.9979221791438,1055.4164129058815,1055.4164129058815,0.0,0.9230769230769231,-472.334185325556,5,0.0
SYN_I405_001,SYN_TMC_001,03:15,64.97516559287362,324.1150430202898,NT1,324.13188457458136,324.1280854616727,speed_to_volume:s3+period_volume_anchor,324.1150430202898,0.9999882791138748,324.1280854616727,speed_to_volume_proxy,798.3321075046998,0.0,0.0,324.1280854616727,1082.4270866943543,1082.4270866943543,0.0,0.9230769230769231,-474.2040220430271,5,0.0
SYN_I405_001,SYN_TMC_001,03:20,64.97474995406382,325.47737237686954,NT1,325.47813113942186,325.4743162473105,speed_to_volume:s3+period_volume_anchor,325.47737237686954,0.9999882791138748,325.4743162473105,speed_to_volume_proxy,798.3321075046998,0.0,0.0,325.4743162473105,1109.5499463816302,1109.5499463816302,0.0,0.9230769230769231,-472.8577912573893,5,0.0
SYN_I405_001,SYN_TMC_001,03:25,64.97440336899066,326.583576295244,NT1,326.5880455256267,326.5842176243352,speed_to_volume:s3+period_volume_anchor,326.583576295244,0.9999882791138748,326.5842176243352,speed_to_volume_proxy,798.3321075046998,0.0,0.0,326.5842176243352,1136.7652978503247,1136.7652978503247,0.0,0.9230769230769231,-471.7478898803646,5,0.0
SYN_I405_001,SYN_TMC_001,03:30,64.9746686198647,325.7329669261975,NT1,325.73962092354435,325.73580296654103,speed_to_volume:s3+period_volume_anchor,325.7329669261975,0.9999882791138748,325.73580296654103,speed_to_volume_proxy,798.3321075046998,0.0,0.0,325.73580296654103,1163.9099480975365,1163.9099480975365,0.0,0.9230769230769231,-472.5963045381588,5,0.0
SYN_I405_001,SYN_TMC_001,03:35,64.97420494680641,327.2129356543368,NT1,327.218406186347,327.21457089667,speed_to_volume:s3+period_volume_anchor,327.2129356543368,0.9999882791138748,327.21457089667,speed_to_volume_proxy,798.3321075046998,0.0,0.0,327.21457089667,1191.1778290055922,1191.1778290055922,0.0,0.9230769230769231,-471.1175366080298,5,0.0
SYN_I405_001,SYN_TMC_001,03:40,64.97437787540267,326.65284673059165,NT1,326.66924026971765,326.66541141675185,speed_to_volume:s3+period_volume_anchor,326.65284673059165,0.9999882791138748,326.66541141675185,speed_to_volume_proxy,798.3321075046998,0.0,0.0,326.66541141675185,1218.3999466236548,1218.3999466236548,0.0,0.9230769230769231,-471.66669608794797,5,0.0
SYN_I405_001,SYN_TMC_001,03:45,64.97439978448291,326.592076269718,NT1,326.5994655233302,326.59563748818624,speed_to_volume:s3+period_volume_anchor,326.592076269718,0.9999882791138748,326.59563748818624,speed_to_volume_proxy,798.3321075046998,0.0,0.0,326.59563748818624,1245.6162497476703,1245.6162497476703,0.0,0.9230769230769231,-471.7364700165136,5,0.0
SYN_I405_001,SYN_TMC_001,03:50,64.97425206460646,327.06496881546127,NT1,327.0690498744358,327.06521633534715,speed_to_volume:s3+period_volume_anchor,327.06496881546127,0.9999882791138748,327.06521633534715,speed_to_volume_proxy,798.3321075046998,0.0,0.0,327.06521633534715,1272.8716844422825,1272.8716844422825,0.0,0.9230769230769231,-471.2668911693527,5,0.0
SYN_I405_001,SYN_TMC_001,03:55,64.97377114473174,328.5769511873003,NT1,328.58395501596726,328.58010372084794,speed_to_volume:s3+period_volume_anchor,328.5769511873003,0.9999882791138748,328.58010372084794,speed_to_volume_proxy,798.3321075046998,0.0,0.0,328.58010372084794,1300.2533597523532,1300.2533597523532,0.0,0.9230769230769231,-469.7520037838519,5,0.0
SYN_I405_001,SYN_TMC_001,04:00,64.97378809817883,328.523036492929,NT1,328.53090766981285,328.5270569964554,speed_to_volume:s3+period_volume_anchor,328.523036492929,0.9999882791138748,328.5270569964554,speed_to_volume_proxy,798.3321075046998,0.0,0.0,328.5270569964554,1327.6306145020578,1327.6306145020578,0.0,0.9230769230769231,-469.8050505082444,5,0.0
SYN_I405_001,SYN_TMC_001,04:05,64.9732089891368,330.3178368194678,NT1,330.32853229268216,330.32466054957126,speed_to_volume:s3+period_volume_anchor,330.3178368194678,0.9999882791138748,330.32466054957126,speed_to_volume_proxy,798.3321075046998,0.0,0.0,330.32466054957126,1355.1576695478554,1355.1576695478554,0.0,0.9230769230769231,-468.00744695512856,5,0.0
SYN_I405_001,SYN_TMC_001,04:10,64.97248157760546,332.54412046017427,NT1,332.5456087500993,332.5417110208877,speed_to_volume:s3+period_volume_anchor,332.54412046017427,0.9999882791138748,332.5417110208877,speed_to_volume_proxy,798.3321075046998,0.0,0.0,332.5417110208877,1382.869478799596,1382.869478799596,0.0,0.9230769230769231,-465.7903964838121,5,0.0
SYN_I405_001,SYN_TMC_001,04:15,64.97177959221014,334.6297204145245,NT1,334.64382959495373,334.63990727273455,speed_to_volume:s3+period_volume_anchor,334.6297204145245,0.9999882791138748,334.63990727273455,speed_to_volume_proxy,798.3321075046998,0.0,0.0,334.63990727273455,1410.7561377389904,1410.7561377389904,0.0,0.9230769230769231,-463.6922002319653,5,0.0
SYN_I405_001,SYN_TMC_001,04:20,64.97138573189535,335.80043150672014,NT1,335.80394929971936,335.8000133798692,speed_to_volume:s3+period_volume_anchor,335.80043150672014,0.9999882791138748,335.8000133798692,speed_to_volume_proxy,798.3321075046998,0.0,0.0,335.8000133798692,1438.739472187313,1438.739472187313,0.0,0.9230769230769231,-462.5320941248306,5,0.0
SYN_I405_001,SYN_TMC_001,04:25,64.97000692889303,339.7727959657276,NT1,339.77303132045716,339.76904887944863,speed_to_volume:s3+period_volume_anchor,339.7727959657276,0.9999882791138748,339.76904887944863,speed_to_volume_proxy,798.3321075046998,0.0,0.0,339.76904887944863,1467.0535595939336,1467.0535595939336,0.0,0.9230769230769231,-458.5630586252512,5,0.0
SYN_I405_001,SYN_TMC_001,04:30,64.96845919180357,344.0630241658436,NT1,344.06832465122704,344.0642918655745,speed_to_volume:s3+period_volume_anchor,344.0630241658436,0.9999882791138748,344.0642918655745,speed_to_volume_proxy,798.3321075046998,0.0,0.0,344.0642918655745,1495.7255839160648,1495.7255839160648,0.0,0.9230769230769231,-454.26781563912533,5,0.0
SYN_I405_001,SYN_TMC_001,04:35,64.96668458659461,348.78786032864866,NT1,348.80254341309313,348.7984551382016,speed_to_volume:s3+period_volume_anchor,348.78786032864866,0.9999882791138748,348.7984551382016,speed_to_volume_proxy,798.3321075046998,0.0,0.0,348.7984551382016,1524.7921218442482,1524.7921218442482,0.0,0.9230769230769231,-449.53365236649825,5,0.0
SYN_I405_001,SYN_TMC_001,04:40,64.96417302841355,355.18990288319844,NT1,355.1889689589516,355.1848058294935,speed_to_volume:s3+period_volume_anchor,355.18990288319844,0.9999882791138748,355.1848058294935,speed_to_volume_proxy,798.3321075046998,0.0,0.0,355.1848058294935,1554.3908556633726,1554.3908556633726,0.0,0.9230769230769231,-443.14730167520634,5,0.0
SYN_I405_001,SYN_TMC_001,04:45,64.96097318988504,362.8497438163351,NT1,362.85521629209217,362.8509633074221,speed_to_volume:s3+period_volume_anchor,362.8497438163351,0.9999882791138748,362.8509633074221,speed_to_volume_proxy,798.3321075046998,0.0,0.0,362.8509633074221,1584.628435938991,1584.628435938991,0.0,0.9230769230769231,-435.48114419727773,5,0.0
SYN_I405_001,SYN_TMC_001,04:50,64.95699609183364,371.7502691358929,NT1,371.7508638614785,371.7465066119362,speed_to_volume:s3+period_volume_anchor,371.7502691358929,0.9999882791138748,371.7465066119362,speed_to_volume_proxy,798.3321075046998,0.0,0.0,371.7465066119362,1615.6073114899857,1615.6073114899857,0.0,0.9230769230769231,-426.58560089276364,5,0.0
SYN_I405_001,SYN_TMC_001,04:55,64.95169309262558,382.6954436882793,NT1,382.6961735386675,382.6916880003969,speed_to_volume:s3+period_volume_anchor,382.6954436882793,0.9999882791138748,382.6916880003969,speed_to_volume_proxy,798.3321075046998,0.0,0.0,382.6916880003969,1647.4982854900188,1647.4982854900188,0.0,0.9230769230769231,-415.64041950430294,5,0.0
SYN_I405_001,SYN_TMC_001,05:00,64.9439639627054,397.1394498603453,NT1,397.13233394606743,397.1276792032046,speed_to_volume:s3+period_volume_anchor,397.1394498603453,0.9999882791138748,397.1276792032046,speed_to_volume_proxy,798.3321075046998,0.0,0.0,397.1276792032046,1680.5922587569526,1680.5922587569526,0.0,0.9230769230769231,-401.2044283014952,5,0.0
SYN_I405_001,SYN_TMC_001,05:05,64.93525791884733,411.7035358824029,NT1,411.6970697100003,411.6922442555281,speed_to_volume:s3+period_volume_anchor,411.7035358824029,0.9999882791138748,411.6922442555281,speed_to_volume_proxy,798.3321075046998,0.0,0.0,411.6922442555281,1714.8999457782465,1714.8999457782465,0.0,0.9230769230769231,-386.6398632491717,5,0.0
SYN_I405_001,SYN_TMC_001,05:10,64.92191258926185,431.3938966475651,NT1,431.3895892640219,431.3845329957705,speed_to_volume:s3+period_volume_anchor,431.3938966475651,0.9999882791138748,431.3845329957705,speed_to_volume_proxy,798.3321075046998,0.0,0.0,431.3845329957705,1750.8486568612275,1750.8486568612275,0.0,0.9230769230769231,-366.94757450892934,5,0.0
SYN_I405_001,SYN_TMC_001,05:15,64.90496501185217,453.0188072019121,NT1,453.0266023904005,453.0212925171822,speed_to_volume:s3+period_volume_anchor,453.0188072019121,0.9999882791138748,453.0212925171822,speed_to_volume_proxy,798.3321075046998,0.0,0.0,453.0212925171822,1788.6004312376592,1788.6004312376592,0.0,0.9230769230769231,-345.31081498751763,5,0.0
SYN_I405_001,SYN_TMC_001,05:20,64.88010171894555,480.017660069006,NT1,480.0113290807603,480.0057029226333,speed_to_volume:s3+period_volume_anchor,480.017660069006,0.9999882791138748,480.0057029226333,speed_to_volume_proxy,798.3321075046998,0.0,0.0,480.00570292263325,1828.600906481212,1828.600906481212,0.0,0.9230769230769231,-318.3264045820665,5,0.0
SYN_I405_001,SYN_TMC_001,05:25,64.8481300089009,509.0827056406656,NT1,509.075395855947,509.069429041203,speed_to_volume:s3+period_volume_anchor,509.0827056406656,0.9999882791138748,509.069429041203,speed_to_volume_proxy,798.3321075046998,0.0,0.0,509.069429041203,1871.0233589013121,1871.0233589013121,0.0,0.9230769230769231,-289.2626784634968,5,0.0
SYN_I405_001,SYN_TMC_001,05:30,64.79835582199553,546.2056620805657,NT1,546.2003500488318,546.1939480967272,speed_to_volume:s3+period_volume_anchor,546.2056620805657,0.9999882791138748,546.1939480967272,speed_to_volume_proxy,798.3321075046998,0.0,0.0,546.1939480967272,1916.539521242706,1916.539521242706,0.0,0.9230769230769231,-252.13815940797258,5,0.0
SYN_I405_001,SYN_TMC_001,05:35,64.73436941581787,584.7964409879443,NT1,584.7995132436615,584.7926588751607,speed_to_volume:s3+period_volume_anchor,584.7964409879443,0.9999882791138748,584.7926588751607,speed_to_volume_proxy,798.3321075046998,0.0,0.0,584.7926588751607,1965.2722428156362,1965.2722428156362,0.0,0.9230769230769231,-213.53944862953915,5,0.0
SYN_I405_001,SYN_TMC_001,05:40,64.64109450339228,629.9318638937577,NT1,629.9288162542531,629.9214329303308,speed_to_volume:s3+period_volume_anchor,629.9318638937577,0.9999882791138748,629.9214329303308,speed_to_volume_proxy,798.3321075046998,0.0,0.0,629.9214329303308,2017.7656955598304,2017.7656955598304,0.0,0.9230769230769231,-168.41067457436907,5,0.0
SYN_I405_001,SYN_TMC_001,05:45,64.49695054765922,684.4602115277809,NT1,684.4534360469835,684.4454136462016,speed_to_volume:s3+period_volume_anchor,684.4602115277809,0.9999882791138748,684.4454136462016,speed_to_volume_proxy,798.3321075046998,0.0,0.0,684.4454136462016,2074.8028133636803,2074.8028133636803,0.0,0.9230769230769231,-113.88669385849823,5,0.0
SYN_I405_001,SYN_TMC_001,05:50,64.30387756642627,740.9912447628692,NT1,740.9690557417473,740.9603709278226,speed_to_volume:s3+period_volume_anchor,740.9912447628692,0.9999882791138748,740.9603709278226,speed_to_volume_proxy,870.894766153725,0.0,0.0,740.9603709278226,2136.549510940999,2136.549510940999,0.0,0.9230769230769231,-129.93439522590234,5,0.0
SYN_I405_001,SYN_TMC_001,05:55,64.05271243360687,798.3519766588931,NT1,798.3414647740975,798.3321075046998,speed_to_volume:s3+period_volume_anchor,798.3519766588931,0.9999882791138748,798.3321075046998,speed_to_volume_proxy,943.4574248027501,0.0,0.0,798.3321075046998,2203.0771865663905,2203.0771865663905,0.0,0.9230769230769231,-145.12531729805028,5,0.0
SYN_I405_001,SYN_TMC_001,06:00,63.636089235131486,870.9731983068166,AM,870.9580903150369,870.9605924004508,speed_to_volume:s3+period_volume_anchor,870.9731983068166,1.0000028727965693,870.9605924004508,speed_to_volume_proxy,1016.0200834517752,0.0,0.0,870.9605924004508,2275.657235933095,2275.657235933095,0.0,0.9230769230769231,-145.05949105132447,5,0.0
