link_id,tmc_id,time_of_day,period,dt_minutes,lambda_ref_vehph,mu_ref_vehph,flow_ref_vehph,speed_mph,queue_start_veh,queue_end_veh,waiting_time_min,travel_time_min,cumulative_arrivals_veh,cumulative_departures_veh,flow_ref_source,lambda_ref_source
SYN_I405_001,SYN_TMC_001,01:15,NT1,5,324.75723485328666,798.3321075046998,324.75723485328666,64.9749719924929,0.0,0.0,0.0,0.9230769230769231,433.3255590001596,433.3255590001596,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,01:20,NT1,5,323.93400189269585,798.3321075046998,323.93400189269585,64.97522508817066,0.0,0.0,0.0,0.9230769230769231,460.32005915788426,460.32005915788426,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,01:25,NT1,5,325.947694713394,798.3321075046998,325.947694713394,64.97460256774424,0.0,0.0,0.0,0.9230769230769231,487.4823670506671,487.4823670506671,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,01:30,NT1,5,324.3272922177006,798.3321075046998,324.3272922177006,64.97510441556429,0.0,0.0,0.0,0.9230769230769231,514.5096414021422,514.5096414021422,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,01:35,NT1,5,324.95556582599073,798.3321075046998,324.95556582599073,64.97491072822625,0.0,0.0,0.0,0.9230769230769231,541.5892718876414,541.5892718876414,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,01:40,NT1,5,324.254382322349,798.3321075046998,324.254382322349,64.97512681964467,0.0,0.0,0.0,0.9230769230769231,568.6104704145039,568.6104704145039,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,01:45,NT1,5,324.4980839902366,798.3321075046998,324.4980839902366,64.97505187456626,0.0,0.0,0.0,0.9230769230769231,595.6519774136902,595.6519774136902,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,01:50,NT1,5,323.83114296731804,798.3321075046998,323.83114296731804,64.97525657559943,0.0,0.0,0.0,0.9230769230769231,622.6379059943001,622.6379059943001,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,01:55,NT1,5,324.6507576034217,798.3321075046998,324.6507576034217,64.97500483683407,0.0,0.0,0.0,0.9230769230769231,649.6921357945853,649.6921357945853,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,02:00,NT1,5,324.7108627795974,798.3321075046998,324.7108627795974,64.97498630056516,0.0,0.0,0.0,0.9230769230769231,676.7513743595517,676.7513743595517,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,02:05,NT1,5,324.26614202588775,798.3321075046998,324.26614202588775,64.97512320709474,0.0,0.0,0.0,0.9230769230769231,703.773552861709,703.773552861709,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,02:10,NT1,5,323.8252089712917,798.3321075046998,323.8252089712917,64.97525839121153,0.0,0.0,0.0,0.9230769230769231,730.75898694265,730.75898694265,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,02:15,NT1,5,324.5395620903652,798.3321075046998,324.5395620903652,64.97503910202065,0.0,0.0,0.0,0.9230769230769231,757.8039504501804,757.8039504501804,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,02:20,NT1,5,323.6715907011141,798.3321075046998,323.6715907011141,64.97530535865192,0.0,0.0,0.0,0.9230769230769231,784.7765830086066,784.7765830086066,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,02:25,NT1,5,324.74706895240394,798.3321075046998,324.74706895240394,64.97497512970074,0.0,0.0,0.0,0.9230769230769231,811.8388387546403,811.8388387546403,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,02:30,NT1,5,323.58417177646925,798.3321075046998,323.58417177646925,64.9753320563087,0.0,0.0,0.0,0.9230769230769231,838.8041864026794,838.8041864026794,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,02:35,NT1,5,324.66429702209086,798.3321075046998,324.66429702209086,64.9750006622156,0.0,0.0,0.0,0.9230769230769231,865.8595444878537,865.8595444878537,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,02:40,NT1,5,323.79785840173565,798.3321075046998,323.79785840173565,64.97526675831348,0.0,0.0,0.0,0.9230769230769231,892.842699354665,892.842699354665,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,02:45,NT1,5,323.77513855955925,798.3321075046998,323.77513855955925,64.97527370716462,0.0,0.0,0.0,0.9230769230769231,919.823960901295,919.823960901295,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,02:50,NT1,5,326.0677180420288,798.3321075046998,326.0677180420288,64.97456509603646,0.0,0.0,0.0,0.9230769230769231,946.9962707381308,946.9962707381308,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,02:55,NT1,5,324.08532632536463,798.3321075046998,324.08532632536463,64.97517870966809,0.0,0.0,0.0,0.9230769230769231,974.0033812652445,974.0033812652445,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,03:00,NT1,5,324.7679997071928,798.3321075046998,324.7679997071928,64.9749686701255,0.0,0.0,0.0,0.9230769230769231,1001.0673812408438,1001.0673812408438,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,03:05,NT1,5,326.19045780131063,798.3321075046998,326.19045780131063,64.97452673332005,0.0,0.0,0.0,0.9230769230769231,1028.249919390953,1028.249919390953,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,03:10,NT1,5,325.9979221791438,798.3321075046998,325.9979221791438,64.97458689160052,0.0,0.0,0.0,0.9230769230769231,1055.4164129058815,1055.4164129058815,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,03:15,NT1,5,324.1280854616727,798.3321075046998,324.1280854616727,64.97516559287362,0.0,0.0,0.0,0.9230769230769231,1082.4270866943543,1082.4270866943543,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,03:20,NT1,5,325.4743162473105,798.3321075046998,325.4743162473105,64.97474995406382,0.0,0.0,0.0,0.9230769230769231,1109.5499463816302,1109.5499463816302,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,03:25,NT1,5,326.5842176243352,798.3321075046998,326.5842176243352,64.97440336899066,0.0,0.0,0.0,0.9230769230769231,1136.7652978503247,1136.7652978503247,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,03:30,NT1,5,325.73580296654103,798.3321075046998,325.73580296654103,64.9746686198647,0.0,0.0,0.0,0.9230769230769231,1163.9099480975365,1163.9099480975365,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,03:35,NT1,5,327.21457089667,798.3321075046998,327.21457089667,64.97420494680641,0.0,0.0,0.0,0.9230769230769231,1191.1778290055922,1191.1778290055922,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,03:40,NT1,5,326.66541141675185,798.3321075046998,326.66541141675185,64.97437787540267,0.0,0.0,0.0,0.9230769230769231,1218.3999466236548,1218.3999466236548,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,03:45,NT1,5,326.59563748818624,798.3321075046998,326.59563748818624,64.97439978448291,0.0,0.0,0.0,0.9230769230769231,1245.6162497476703,1245.6162497476703,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,03:50,NT1,5,327.06521633534715,798.3321075046998,327.06521633534715,64.97425206460646,0.0,0.0,0.0,0.9230769230769231,1272.8716844422825,1272.8716844422825,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,03:55,NT1,5,328.58010372084794,798.3321075046998,328.58010372084794,64.97377114473174,0.0,0.0,0.0,0.9230769230769231,1300.2533597523532,1300.2533597523532,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,04:00,NT1,5,328.5270569964554,798.3321075046998,328.5270569964554,64.97378809817883,0.0,0.0,0.0,0.9230769230769231,1327.6306145020578,1327.6306145020578,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,04:05,NT1,5,330.32466054957126,798.3321075046998,330.32466054957126,64.9732089891368,0.0,0.0,0.0,0.9230769230769231,1355.1576695478554,1355.1576695478554,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,04:10,NT1,5,332.5417110208877,798.3321075046998,332.5417110208877,64.97248157760546,0.0,0.0,0.0,0.9230769230769231,1382.869478799596,1382.869478799596,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,04:15,NT1,5,334.63990727273455,798.3321075046998,334.63990727273455,64.97177959221014,0.0,0.0,0.0,0.9230769230769231,1410.7561377389904,1410.7561377389904,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,04:20,NT1,5,335.8000133798692,798.3321075046998,335.8000133798692,64.97138573189535,0.0,0.0,0.0,0.9230769230769231,1438.739472187313,1438.739472187313,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,04:25,NT1,5,339.76904887944863,798.3321075046998,339.76904887944863,64.97000692889303,0.0,0.0,0.0,0.9230769230769231,1467.0535595939336,1467.0535595939336,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,04:30,NT1,5,344.0642918655745,798.3321075046998,344.0642918655745,64.96845919180357,0.0,0.0,0.0,0.9230769230769231,1495.7255839160648,1495.7255839160648,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,04:35,NT1,5,348.7984551382016,798.3321075046998,348.7984551382016,64.96668458659461,0.0,0.0,0.0,0.9230769230769231,1524.7921218442482,1524.7921218442482,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,04:40,NT1,5,355.1848058294935,798.3321075046998,355.1848058294935,64.96417302841355,0.0,0.0,0.0,0.9230769230769231,1554.3908556633726,1554.3908556633726,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,04:45,NT1,5,362.8509633074221,798.3321075046998,362.8509633074221,64.96097318988504,0.0,0.0,0.0,0.9230769230769231,1584.628435938991,1584.628435938991,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,04:50,NT1,5,371.7465066119362,798.3321075046998,371.7465066119362,64.95699609183364,0.0,0.0,0.0,0.9230769230769231,1615.6073114899857,1615.6073114899857,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,04:55,NT1,5,382.6916880003969,798.3321075046998,382.6916880003969,64.95169309262558,0.0,0.0,0.0,0.9230769230769231,1647.4982854900188,1647.4982854900188,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,05:00,NT1,5,397.1276792032046,798.3321075046998,397.1276792032046,64.9439639627054,0.0,0.0,0.0,0.9230769230769231,1680.5922587569526,1680.5922587569526,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,05:05,NT1,5,411.6922442555281,798.3321075046998,411.6922442555281,64.93525791884733,0.0,0.0,0.0,0.9230769230769231,1714.8999457782465,1714.8999457782465,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,05:10,NT1,5,431.3845329957705,798.3321075046998,431.3845329957705,64.92191258926185,0.0,0.0,0.0,0.9230769230769231,1750.8486568612275,1750.8486568612275,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,05:15,NT1,5,453.0212925171822,798.3321075046998,453.0212925171822,64.90496501185217,0.0,0.0,0.0,0.9230769230769231,1788.6004312376592,1788.6004312376592,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,05:20,NT1,5,480.0057029226333,798.3321075046998,480.0057029226333,64.88010171894555,0.0,0.0,0.0,0.9230769230769231,1828.600906481212,1828.600906481212,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,05:25,NT1,5,509.069429041203,798.3321075046998,509.069429041203,64.8481300089009,0.0,0.0,0.0,0.9230769230769231,1871.0233589013121,1871.0233589013121,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,05:30,NT1,5,546.1939480967272,798.3321075046998,546.1939480967272,64.79835582199553,0.0,0.0,0.0,0.9230769230769231,1916.539521242706,1916.539521242706,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,05:35,NT1,5,584.7926588751607,798.3321075046998,584.7926588751607,64.73436941581787,0.0,0.0,0.0,0.9230769230769231,1965.2722428156362,1965.2722428156362,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,05:40,NT1,5,629.9214329303308,798.3321075046998,629.9214329303308,64.64109450339228,0.0,0.0,0.0,0.9230769230769231,2017.7656955598304,2017.7656955598304,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,05:45,NT1,5,684.4454136462016,798.3321075046998,684.4454136462016,64.49695054765922,0.0,0.0,0.0,0.9230769230769231,2074.8028133636803,2074.8028133636803,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,05:50,NT1,5,740.9603709278226,870.894766153725,740.9603709278226,64.30387756642627,0.0,0.0,0.0,0.9230769230769231,2136.549510940999,2136.549510940999,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,05:55,NT1,5,798.3321075046998,943.4574248027501,798.3321075046998,64.05271243360687,0.0,0.0,0.0,0.9230769230769231,2203.0771865663905,2203.0771865663905,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,06:00,AM,5,870.9605924004508,1016.0200834517752,870.9605924004508,63.636089235131486,0.0,0.0,0.0,0.9230769230769231,2275.657235933095,2275.657235933095,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,06:05,AM,5,944.5073368475529,1088.5827421008005,944.5073368475529,63.07129818223388,0.0,0.0,0.0,0.9230769230769231,2354.366180670391,2354.366180670391,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,06:10,AM,5,1018.6844219811431,1161.1454007498255,1018.6844219811431,62.31010550268441,0.0,0.0,0.0,0.9230769230769231,2439.256549168819,2439.256549168819,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,06:15,AM,5,1088.824935372179,1233.7080593988508,1088.824935372179,61.351095620029696,0.0,0.0,0.0,0.9230769230769231,2529.991960449834,2529.991960449834,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,06:20,AM,5,1159.617259530626,1233.7080593988508,1159.617259530626,60.04863779145586,0.0,0.0,0.0,0.9230769230769231,2626.6267320773864,2626.6267320773864,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,06:25,AM,5,1229.0817798230714,1233.7080593988508,1229.0817798230714,58.26763009004118,0.0,0.0,0.0,0.9230769230769231,2729.050213729309,2729.050213729309,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,06:30,AM,5,1283.4085307998732,1233.7080593988508,1283.4085307998732,56.28025614792487,0.0,4.1417059500852105,5.0,5.923076923076923,2836.0009246292984,2831.859218679213,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,06:35,AM,5,1331.2668516403812,1233.7080593988508,1331.2668516403812,53.63905824857348,4.1417059500852105,12.271605303546082,5.0,5.923076923076923,2946.9398289326637,2934.668223629117,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,06:40,AM,5,1361.3026556393643,1233.7080593988508,1361.3026556393643,50.83718926925685,12.271605303546082,22.90448832358888,5.0,5.923076923076923,3060.3817169026106,3037.4772285790214,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,06:45,AM,5,1376.380011021583,1233.7080593988508,1376.380011021583,47.86087144557267,22.90448832358888,34.79381762548323,5.0,5.923076923076923,3175.0800511544094,3140.2862335289255,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,06:50,AM,5,1377.7453957009009,1233.7080593988508,1377.7453957009009,44.64908799283828,34.79381762548323,46.796928983987414,5.0,5.923076923076923,3289.8921674628177,3243.0952384788297,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,06:55,AM,5,1367.4985994497588,1233.7080593988508,1367.4985994497588,41.61325608765999,46.796928983987414,57.946140654896425,5.0,5.923076923076923,3403.850384083631,3345.904243428734,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,07:00,AM,5,1347.4684811201298,1233.7080593988508,1347.4684811201298,38.54858849369507,57.946140654896425,67.42617579833635,5.0,5.923076923076923,3516.1394241769754,3448.713248378638,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,07:05,AM,5,1322.0025607708421,1233.7080593988508,1322.0025607708421,35.78936406715569,67.42617579833635,74.78405091266896,5.0,5.923076923076923,3626.3063042412123,3551.5222533285423,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,07:10,AM,5,1289.9178244296345,1233.7080593988508,1289.9178244296345,33.02200613584982,74.78405091266896,79.4681979985676,5.0,5.923076923076923,3733.799456277015,3654.3312582784465,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,07:15,AM,5,1255.508825198442,1233.7080593988508,1255.508825198442,30.519077673760165,79.4681979985676,81.2849284818669,5.0,5.923076923076923,3838.4251917102183,3757.1402632283507,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,07:20,AM,5,1223.0957194884036,1233.7080593988508,1223.0957194884036,28.43895652869269,81.2849284818669,80.40056682266297,5.0,5.923076923076923,3940.3498350009186,3859.949268178255,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,07:25,AM,5,1195.0474654907182,1233.7080593988508,1195.0474654907182,26.79598852974108,80.40056682266297,77.17885066365193,5.0,5.923076923076923,4039.9371237918117,3962.758273128159,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,07:30,AM,5,1170.5800114411077,1233.7080593988508,1170.5800114411077,25.45733709547391,77.17885066365193,71.91818000050668,5.0,5.923076923076923,4137.48545807857,4065.5672780780633,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,07:35,AM,5,1143.7906953342394,1233.7080593988508,1143.7906953342394,24.07631823749235,71.91818000050668,64.42506632845576,5.0,5.923076923076923,4232.801349356424,4168.3762830279675,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,07:40,AM,5,1122.8985900623784,1233.7080593988508,1122.8985900623784,23.05277633558364,64.42506632845576,55.190943883749725,5.0,5.923076923076923,4326.376231861622,4271.185287977872,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,07:45,AM,5,1110.935893912712,1233.7080593988508,1110.935893912712,22.485745701454587,55.190943883749725,44.95993009323817,5.0,5.923076923076923,4418.9542230210145,4373.994292927776,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,07:50,AM,5,1097.6664839497973,1233.7080593988508,1097.6664839497973,21.871878321362427,44.95993009323817,33.623132139150385,5.0,5.923076923076923,4510.426430016831,4476.80329787768,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,07:55,AM,5,1090.5460892851092,1233.7080593988508,1090.5460892851092,21.548724017847967,33.623132139150385,21.69296796300526,5.0,5.923076923076923,4601.30527079059,4579.612302827584,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,08:00,AM,5,1085.337189660053,1233.7080593988508,1085.337189660053,21.31498925634154,21.69296796300526,9.328728818105446,5.0,5.923076923076923,4691.750036595595,4682.421307777488,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,08:05,AM,5,1088.479654910337,1233.7080593988508,1088.479654910337,21.455732159904148,9.328728818105446,0.0,0.0,0.9230769230769231,4782.45667450479,4782.456674504789,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,08:10,AM,5,1097.5284033857056,1233.7080593988508,1097.5284033857056,21.865570913156525,0.0,0.0,0.0,0.9230769230769231,4873.917374786932,4873.917374786931,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,08:15,AM,5,1107.1230055421559,1233.7080593988508,1107.1230055421559,22.307765900720547,0.0,0.0,0.0,0.9230769230769231,4966.177625248778,4966.177625248777,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,08:20,AM,5,1115.3519039743999,1233.7080593988508,1115.3519039743999,22.69352115133732,0.0,0.0,0.0,0.9230769230769231,5059.123617246644,5059.123617246643,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,08:25,AM,5,1133.643706316468,1233.7080593988508,1133.643706316468,23.57372000936605,0.0,0.0,0.0,0.9230769230769231,5153.5939261063495,5153.593926106349,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
SYN_I405_001,SYN_TMC_001,08:30,AM,5,1152.5038683131543,1233.7080593988508,1152.5038683131543,24.51658353355064,0.0,0.0,0.0,0.9230769230769231,5249.635915132446,5249.635915132445,speed_to_volume:s3+period_volume_anchor,speed_to_volume_proxy
